Date,HospitalID,BloodGroup,UnitsAvailable,UnitsCollected,UnitsUsed,UnitsExpired,EmergencyCases,TrafficIndex,AvgTemperature,HolidayFlag,WeekendFlag
2023-04-05,HOSP_A,AB-,89,3,8,0,5,0.73,34.27,0,0
2023-04-06,HOSP_A,AB-,84,3,6,0,2,0.75,33.46,0,0
2023-04-06,HOSP_A,AB-,81,2,3,0,1,0.64,32.29,0,0
2023-04-07,HOSP_A,AB-,80,13,10,0,6,0.84,35.18,0,0
2023-04-08,HOSP_A,AB-,83,4,8,0,4,0.66,36.22,0,1
2023-04-08,HOSP_A,AB-,79,14,10,0,4,0.68,32.9,0,1
2023-04-08,HOSP_A,AB-,83,8,5,0,0,0.41,36.77,0,1
2023-04-08,HOSP_A,AB-,86,10,7,0,1,0.4,32.18,0,1
2023-04-10,HOSP_A,AB-,89,7,7,0,4,0.87,34.54,0,0
2023-04-10,HOSP_A,AB-,89,0,4,0,2,0.36,32.13,0,0
2023-04-11,HOSP_A,AB-,85,5,4,0,1,0.58,37.34,0,0
2023-04-11,HOSP_A,AB-,86,1,5,0,3,0.79,33.27,0,0
2023-04-11,HOSP_A,AB-,82,6,7,0,3,0.72,36.67,0,0
2023-04-11,HOSP_A,AB-,81,10,7,0,4,0.64,37.21,0,0
2023-04-11,HOSP_A,AB-,84,1,5,0,2,0.32,32.21,0,0
2023-04-12,HOSP_A,AB-,80,0,5,0,1,0.46,33.43,0,0
2023-04-13,HOSP_A,AB-,75,5,5,0,1,0.62,30.61,0,0
2023-04-13,HOSP_A,AB-,75,4,6,0,1,0.8,32.73,0,0
2023-04-13,HOSP_A,AB-,73,3,5,0,2,0.76,35.18,0,0
2023-04-14,HOSP_A,AB-,71,9,5,0,1,0.71,35.66,0,0
2023-04-14,HOSP_A,AB-,75,3,5,0,3,0.77,35.62,0,0
2023-04-14,HOSP_A,AB-,73,9,9,0,7,0.83,37.15,0,0
2023-04-14,HOSP_A,AB-,73,12,8,0,3,0.56,29.89,0,0
2023-04-14,HOSP_A,AB-,77,14,8,0,6,0.77,34.1,0,0
2023-04-15,HOSP_A,AB-,83,5,6,0,2,0.85,32.65,0,1
2023-04-15,HOSP_A,AB-,82,7,7,0,3,0.55,34.87,0,1
2023-04-15,HOSP_A,AB-,82,6,6,0,2,0.74,31.54,0,1
2023-04-15,HOSP_A,AB-,82,9,6,0,2,0.88,38.15,0,1
2023-04-15,HOSP_A,AB-,85,4,6,0,2,0.36,29.82,0,1
2023-04-16,HOSP_A,AB-,83,8,12,0,7,0.8,37.95,0,1
2023-04-16,HOSP_A,AB-,79,11,11,0,6,0.86,33.53,0,1
2023-04-16,HOSP_A,AB-,79,6,9,0,2,0.4,31.17,0,1
2023-04-16,HOSP_A,AB-,76,12,9,0,3,0.64,35.36,0,1
2023-04-17,HOSP_A,AB-,79,4,3,0,1,0.58,33.62,0,0
2023-04-17,HOSP_A,AB-,80,4,3,0,1,0.36,32.96,0,0
2023-04-17,HOSP_A,AB-,81,7,5,0,2,0.31,36.01,0,0
2023-04-17,HOSP_A,AB-,83,2,3,0,1,0.61,36.63,0,0
2023-04-17,HOSP_A,AB-,82,7,4,0,0,0.4,31.02,0,0
2023-04-18,HOSP_A,AB-,85,3,5,0,1,0.33,30.88,0,0
2023-04-18,HOSP_A,AB-,83,3,4,0,1,0.37,37.24,0,0
2023-04-19,HOSP_A,AB-,82,3,5,0,1,0.54,37.22,0,0
2023-04-19,HOSP_A,AB-,80,4,9,0,5,0.66,32.77,0,0
2023-04-19,HOSP_A,AB-,75,9,10,0,5,0.6,35.8,0,0
2023-04-19,HOSP_A,AB-,74,5,4,0,1,0.44,32.26,0,0
2023-04-20,HOSP_A,AB-,75,11,8,0,5,0.63,37.3,0,0
2023-04-21,HOSP_A,AB-,78,11,7,0,2,0.37,32.54,0,0
2023-04-21,HOSP_A,AB-,82,5,8,0,3,0.5,35.72,0,0
2023-04-22,HOSP_A,AB-,79,10,9,0,2,0.44,33.17,0,1
2023-04-22,HOSP_A,AB-,80,2,9,0,3,0.71,34.39,0,1
2023-04-22,HOSP_A,AB-,73,11,9,0,2,0.87,36.0,0,1
2023-04-22,HOSP_A,AB-,75,2,7,0,0,0.35,35.15,0,1
2023-04-23,HOSP_A,AB-,70,4,8,0,3,0.63,35.77,0,1
2023-04-23,HOSP_A,AB-,66,6,9,0,3,0.63,32.37,0,1
2023-04-23,HOSP_A,AB-,63,10,11,0,6,0.85,35.84,0,1
2023-04-23,HOSP_A,AB-,62,5,8,0,3,0.52,30.85,0,1
2023-04-24,HOSP_A,AB-,59,11,6,0,4,0.68,31.42,0,0
2023-04-24,HOSP_A,AB-,64,6,5,0,1,0.55,33.02,0,0
2023-04-25,HOSP_A,AB-,65,8,7,0,3,0.44,30.09,0,0
2023-04-26,HOSP_A,AB-,66,2,3,0,1,0.31,34.74,0,0
2023-04-26,HOSP_A,AB-,65,2,5,0,2,0.55,34.35,0,0
2023-04-27,HOSP_A,AB-,62,2,7,0,2,0.85,34.77,0,0
2023-04-30,HOSP_A,AB-,57,9,8,0,1,0.53,34.87,0,1
2023-04-30,HOSP_A,AB-,58,5,9,0,5,0.58,33.6,0,1
2023-04-30,HOSP_A,AB-,54,6,7,0,3,0.38,34.01,0,1
2023-04-30,HOSP_A,AB-,53,6,6,0,2,0.37,34.51,0,1
2023-05-02,HOSP_A,AB-,53,7,6,0,2,0.82,29.6,0,0
2023-05-02,HOSP_A,AB-,54,11,7,0,3,0.44,31.76,0,0
2023-05-03,HOSP_A,AB-,58,6,6,0,2,0.53,31.5,0,0
2023-05-04,HOSP_A,AB-,58,15,10,0,5,0.85,33.48,0,0
2023-05-05,HOSP_A,AB-,63,3,5,0,2,0.76,34.16,0,0
2023-05-06,HOSP_A,AB-,61,8,6,0,2,0.78,32.08,0,1
2023-05-06,HOSP_A,AB-,63,5,9,0,2,0.35,33.36,0,1
2023-05-06,HOSP_A,AB-,59,8,7,0,3,0.79,31.93,0,1
2023-05-06,HOSP_A,AB-,60,10,8,0,4,0.58,32.28,0,1
2023-05-07,HOSP_A,AB-,62,5,5,0,1,0.65,32.35,0,1
2023-05-08,HOSP_A,AB-,62,1,3,0,1,0.37,31.59,0,0
2023-05-10,HOSP_A,AB-,60,4,8,0,6,0.76,32.94,0,0
2023-05-11,HOSP_A,AB-,56,5,5,0,1,0.87,31.51,0,0
2023-05-13,HOSP_A,AB-,56,12,12,0,6,0.71,30.38,0,1
2023-05-13,HOSP_A,AB-,56,1,5,0,1,0.52,36.31,0,1
2023-05-14,HOSP_A,AB-,52,9,5,0,1,0.4,35.88,0,1
2023-05-14,HOSP_A,AB-,56,9,9,0,3,0.38,30.69,0,1
2023-05-14,HOSP_A,AB-,56,14,10,0,4,0.54,32.47,0,1
2023-05-15,HOSP_A,AB-,60,5,3,0,1,0.78,31.04,0,0
2023-05-16,HOSP_A,AB-,62,1,3,0,1,0.45,27.46,0,0
2023-05-16,HOSP_A,AB-,60,10,7,0,3,0.43,33.79,0,0
2023-05-17,HOSP_A,AB-,63,11,7,0,2,0.37,29.27,0,0
2023-05-17,HOSP_A,AB-,67,5,7,0,2,0.58,29.79,0,0
2023-05-18,HOSP_A,AB-,65,5,4,0,2,0.49,33.38,0,0
2023-05-18,HOSP_A,AB-,66,10,6,0,2,0.56,31.09,0,0
2023-05-19,HOSP_A,AB-,70,5,6,0,2,0.6,31.0,0,0
2023-05-19,HOSP_A,AB-,69,10,8,0,3,0.67,30.61,0,0
2023-05-19,HOSP_A,AB-,71,11,7,0,4,0.53,29.82,0,0
2023-05-20,HOSP_A,AB-,75,3,5,0,1,0.56,29.78,0,1
2023-05-20,HOSP_A,AB-,73,7,9,0,3,0.79,33.72,0,1
2023-05-21,HOSP_A,AB-,71,5,6,0,2,0.77,32.92,0,1
2023-05-21,HOSP_A,AB-,70,4,9,0,2,0.52,32.26,0,1
2023-05-21,HOSP_A,AB-,65,5,5,0,1,0.35,30.74,0,1
2023-05-21,HOSP_A,AB-,65,3,6,0,1,0.68,33.48,0,1
2023-05-22,HOSP_A,AB-,62,12,10,0,6,0.88,32.3,0,0
2023-05-22,HOSP_A,AB-,64,2,6,0,4,0.55,33.16,0,0
2023-05-23,HOSP_A,AB-,60,5,5,0,3,0.79,35.49,0,0
2023-05-23,HOSP_A,AB-,60,3,3,0,0,0.33,32.73,0,0
2023-05-23,HOSP_A,AB-,60,2,5,0,2,0.57,32.72,0,0
2023-05-23,HOSP_A,AB-,57,10,5,0,1,0.64,31.14,0,0
2023-05-24,HOSP_A,AB-,62,6,6,0,1,0.89,29.8,0,0
2023-05-24,HOSP_A,AB-,62,12,10,0,6,0.79,28.02,0,0
2023-05-27,HOSP_A,AB-,64,7,6,0,1,0.37,33.61,0,1
2023-05-27,HOSP_A,AB-,65,5,5,0,1,0.37,26.7,0,1
2023-05-28,HOSP_A,AB-,65,7,8,0,2,0.65,29.2,0,1
2023-05-29,HOSP_A,AB-,64,1,6,0,3,0.43,27.68,0,0
2023-05-29,HOSP_A,AB-,59,10,11,0,6,0.81,31.34,0,0
2023-05-30,HOSP_A,AB-,58,15,10,0,5,0.86,32.18,0,0
2023-05-31,HOSP_A,AB-,63,1,4,0,1,0.52,29.83,0,0
2023-05-31,HOSP_A,AB-,60,3,6,0,2,0.36,28.92,0,0
2023-06-01,HOSP_A,AB-,57,8,10,0,7,0.88,30.32,0,0
2023-06-01,HOSP_A,AB-,55,0,2,0,0,0.38,26.0,0,0
2023-06-02,HOSP_A,AB-,53,7,8,0,6,0.86,28.42,0,0
2023-06-02,HOSP_A,AB-,52,8,7,0,2,0.73,32.68,0,0
2023-06-02,HOSP_A,AB-,53,4,5,0,1,0.72,29.34,0,0
2023-06-02,HOSP_A,AB-,52,8,7,0,3,0.82,30.55,0,0
2023-06-03,HOSP_A,AB-,53,7,10,0,3,0.77,29.97,0,1
2023-06-03,HOSP_A,AB-,50,10,9,0,3,0.52,31.38,0,1
2023-06-03,HOSP_A,AB-,51,7,9,0,2,0.34,27.35,0,1
2023-06-04,HOSP_A,AB-,49,17,7,0,1,0.34,32.18,0,1
2023-06-04,HOSP_A,AB-,59,18,13,0,6,0.81,29.37,0,1
2023-06-04,HOSP_A,AB-,64,4,8,0,4,0.79,30.82,0,1
2023-06-05,HOSP_A,AB-,60,5,6,0,4,0.71,31.41,0,0
2023-06-05,HOSP_A,AB-,59,7,5,0,2,0.7,34.31,0,0
2023-06-06,HOSP_A,AB-,61,11,9,0,4,0.78,24.94,0,0
2023-06-06,HOSP_A,AB-,63,4,5,0,3,0.6,28.11,0,0
2023-06-06,HOSP_A,AB-,62,7,6,0,4,0.88,28.9,0,0
2023-06-07,HOSP_A,AB-,63,4,6,0,2,0.52,31.86,0,0
2023-06-08,HOSP_A,AB-,61,10,7,0,2,0.69,28.76,0,0
2023-06-08,HOSP_A,AB-,64,0,4,0,1,0.35,26.39,0,0
2023-06-08,HOSP_A,AB-,60,0,2,0,0,0.43,29.3,0,0
2023-06-09,HOSP_A,AB-,58,11,8,0,3,0.61,30.62,0,0
2023-06-09,HOSP_A,AB-,61,3,5,0,2,0.81,30.12,0,0
2023-06-10,HOSP_A,AB-,59,10,7,0,3,0.9,29.9,0,1
2023-06-10,HOSP_A,AB-,62,10,10,0,6,0.77,29.84,0,1
2023-06-10,HOSP_A,AB-,62,6,9,0,2,0.47,27.48,0,1
2023-06-10,HOSP_A,AB-,59,9,11,0,7,0.84,28.64,0,1
2023-06-11,HOSP_A,AB-,57,3,5,0,1,0.34,27.59,0,1
2023-06-11,HOSP_A,AB-,55,8,8,0,2,0.44,25.72,0,1
2023-06-12,HOSP_A,AB-,55,12,8,0,3,0.81,28.22,0,0
2023-06-12,HOSP_A,AB-,59,5,7,0,3,0.52,24.58,0,0
2023-06-12,HOSP_A,AB-,57,3,2,0,0,0.32,28.31,0,0
2023-06-12,HOSP_A,AB-,58,7,7,0,3,0.4,27.76,0,0
2023-06-13,HOSP_A,AB-,58,8,7,0,3,0.45,32.38,0,0
2023-06-14,HOSP_A,AB-,59,3,5,0,3,0.57,26.31,0,0
2023-06-14,HOSP_A,AB-,57,9,8,0,3,0.66,27.98,0,0
2023-06-14,HOSP_A,AB-,58,6,7,0,3,0.6,27.18,0,0
2023-06-14,HOSP_A,AB-,57,6,5,0,3,0.59,28.3,0,0
2023-06-15,HOSP_A,AB-,58,7,7,0,5,0.73,32.13,0,0
2023-06-16,HOSP_A,AB-,58,3,3,0,1,0.56,29.24,0,0
2023-06-17,HOSP_A,AB-,58,11,10,0,4,0.86,26.14,0,1
2023-06-17,HOSP_A,AB-,59,14,10,0,3,0.56,25.02,0,1
2023-06-18,HOSP_A,AB-,63,12,6,0,2,0.41,27.02,0,1
2023-06-18,HOSP_A,AB-,69,15,11,0,6,0.86,25.89,0,1
2023-06-18,HOSP_A,AB-,73,5,7,0,1,0.77,29.55,0,1
2023-06-18,HOSP_A,AB-,71,4,9,0,3,0.61,22.83,0,1
2023-06-19,HOSP_A,AB-,66,9,9,0,4,0.56,25.6,0,0
2023-06-19,HOSP_A,AB-,66,8,9,0,7,0.87,29.22,0,0
2023-06-19,HOSP_A,AB-,65,8,3,0,0,0.45,26.82,0,0
2023-06-20,HOSP_A,AB-,70,7,8,0,4,0.88,26.08,0,0
2023-06-20,HOSP_A,AB-,69,9,6,0,4,0.73,28.14,0,0
2023-06-21,HOSP_A,AB-,72,11,8,0,5,0.83,27.03,0,0
2023-06-21,HOSP_A,AB-,75,2,3,0,1,0.54,27.44,0,0
2023-06-21,HOSP_A,AB-,74,9,10,0,7,0.79,27.31,0,0
2023-06-22,HOSP_A,AB-,73,7,9,0,5,0.84,25.98,0,0
2023-06-22,HOSP_A,AB-,71,10,10,0,6,0.73,25.34,0,0
2023-06-22,HOSP_A,AB-,71,9,8,0,3,0.78,27.07,0,0
2023-06-23,HOSP_A,AB-,72,3,5,0,3,0.76,25.69,0,0
2023-06-23,HOSP_A,AB-,70,3,7,0,3,0.44,26.04,0,0
2023-06-23,HOSP_A,AB-,66,0,4,0,2,0.32,27.08,0,0
2023-06-23,HOSP_A,AB-,62,6,7,0,3,0.89,25.88,0,0
2023-06-25,HOSP_A,AB-,61,8,8,0,2,0.37,25.52,0,1
2023-06-25,HOSP_A,AB-,61,9,6,0,2,0.83,25.02,0,1
2023-06-25,HOSP_A,AB-,64,14,9,0,4,0.5,23.37,0,1
2023-06-25,HOSP_A,AB-,69,7,10,0,4,0.62,24.09,0,1
2023-06-26,HOSP_A,AB-,66,6,3,0,1,0.5,27.01,0,0
2023-06-27,HOSP_A,AB-,69,6,7,0,3,0.65,25.63,0,0
2023-06-27,HOSP_A,AB-,68,7,6,0,1,0.39,30.21,0,0
2023-06-28,HOSP_A,AB-,69,12,12,0,7,0.79,29.55,0,0
2023-06-29,HOSP_A,AB-,69,8,10,0,5,0.86,29.09,0,0
2023-06-29,HOSP_A,AB-,67,2,4,0,1,0.63,23.96,0,0
2023-06-30,HOSP_A,AB-,65,0,2,0,0,0.49,24.64,0,0
2023-06-30,HOSP_A,AB-,63,3,4,0,1,0.31,24.42,0,0
2023-06-30,HOSP_A,AB-,62,7,9,0,5,0.6,27.91,0,0
2023-07-01,HOSP_A,AB-,60,8,10,0,4,0.83,17.55,0,1
2023-07-02,HOSP_A,AB-,58,3,6,0,2,0.38,25.25,0,1
2023-07-02,HOSP_A,AB-,55,7,6,0,2,0.4,22.77,0,1
2023-07-02,HOSP_A,AB-,56,11,10,0,5,0.77,24.2,0,1
2023-07-03,HOSP_A,AB-,57,4,6,0,2,0.68,23.31,0,0
2023-07-03,HOSP_A,AB-,55,11,6,0,2,0.44,25.71,0,0
2023-07-03,HOSP_A,AB-,60,7,6,0,2,0.43,25.42,0,0
2023-07-03,HOSP_A,AB-,61,11,8,0,4,0.65,26.48,0,0
2023-07-04,HOSP_A,AB-,64,10,9,0,6,0.78,23.91,0,0
2023-07-04,HOSP_A,AB-,65,1,2,0,0,0.48,26.1,0,0
2023-07-05,HOSP_A,AB-,64,2,8,0,6,0.8,27.72,0,0
2023-07-05,HOSP_A,AB-,58,4,3,0,1,0.38,23.54,0,0
2023-07-05,HOSP_A,AB-,59,0,4,0,2,0.74,24.43,0,0
2023-07-06,HOSP_A,AB-,55,8,12,0,7,0.88,26.38,0,0
2023-07-08,HOSP_A,AB-,51,13,7,0,2,0.54,23.87,0,1
2023-07-08,HOSP_A,AB-,57,8,9,0,3,0.39,21.01,0,1
2023-07-09,HOSP_A,AB-,56,2,8,0,1,0.6,22.91,0,1
2023-07-09,HOSP_A,AB-,50,4,7,0,1,0.35,22.69,0,1
2023-07-09,HOSP_A,AB-,47,9,10,0,6,0.68,23.33,0,1
2023-07-09,HOSP_A,AB-,46,4,8,0,3,0.48,23.35,0,1
2023-07-09,HOSP_A,AB-,42,7,5,0,1,0.58,23.71,0,1
2023-07-10,HOSP_A,AB-,44,7,8,0,5,0.82,24.99,0,0
2023-07-10,HOSP_A,AB-,43,8,8,0,3,0.51,21.66,0,0
2023-07-10,HOSP_A,AB-,43,7,8,0,3,0.66,25.74,0,0
2023-07-10,HOSP_A,AB-,42,7,7,0,5,0.66,19.68,0,0
2023-07-10,HOSP_A,AB-,42,3,6,0,4,0.73,24.83,0,0
2023-07-10,HOSP_A,AB-,39,6,7,0,5,0.84,23.08,0,0
2023-07-10,HOSP_A,AB-,38,6,8,0,4,0.82,25.88,0,0
2023-07-11,HOSP_A,AB-,36,2,5,0,1,0.56,27.35,0,0
2023-07-12,HOSP_A,AB-,33,1,6,0,4,0.7,20.86,0,0
2023-07-13,HOSP_A,AB-,28,8,5,0,3,0.83,18.81,0,0
2023-07-14,HOSP_A,AB-,31,5,5,0,2,0.89,27.59,0,0
2023-07-14,HOSP_A,AB-,31,2,5,0,1,0.66,23.51,0,0
2023-07-15,HOSP_A,AB-,28,9,12,0,5,0.68,22.66,0,1
2023-07-15,HOSP_A,AB-,25,6,8,0,1,0.37,24.1,0,1
2023-07-15,HOSP_A,AB-,23,5,8,0,3,0.77,23.52,0,1
2023-07-16,HOSP_A,AB-,20,8,10,0,5,0.83,24.1,0,1
2023-07-16,HOSP_A,AB-,18,12,11,0,5,0.69,23.94,0,1
2023-07-16,HOSP_A,AB-,19,9,8,0,1,0.41,20.39,0,1
2023-07-16,HOSP_A,AB-,20,11,10,0,3,0.42,21.12,0,1
2023-07-17,HOSP_A,AB-,21,7,9,0,5,0.64,21.4,0,0
2023-07-17,HOSP_A,AB-,19,3,3,0,1,0.74,20.16,0,0
2023-07-17,HOSP_A,AB-,19,6,7,0,3,0.62,22.86,0,0
2023-07-18,HOSP_A,AB-,18,6,5,0,1,0.5,22.57,0,0
2023-07-19,HOSP_A,AB-,19,9,5,0,1,0.51,23.8,0,0
2023-07-19,HOSP_A,AB-,23,5,6,0,2,0.37,24.36,0,0
2023-07-20,HOSP_A,AB-,22,7,6,0,4,0.89,22.0,0,0
2023-07-20,HOSP_A,AB-,23,11,10,0,5,0.74,22.59,0,0
2023-07-21,HOSP_A,AB-,24,3,4,0,2,0.61,23.83,0,0
2023-07-21,HOSP_A,AB-,23,9,8,0,3,0.8,22.49,0,0
2023-07-21,HOSP_A,AB-,24,5,5,0,2,0.58,18.39,0,0
2023-07-21,HOSP_A,AB-,24,11,8,0,4,0.68,20.74,0,0
2023-07-22,HOSP_A,AB-,27,1,6,0,2,0.4,20.78,0,1
2023-07-25,HOSP_A,AB-,22,4,7,0,3,0.34,24.08,0,0
2023-07-25,HOSP_A,AB-,19,5,3,0,1,0.3,23.91,0,0
2023-07-26,HOSP_A,AB-,21,2,6,0,4,0.8,17.89,0,0
2023-07-27,HOSP_A,AB-,17,4,6,0,3,0.64,21.85,0,0
2023-07-27,HOSP_A,AB-,15,6,7,0,3,0.44,18.79,0,0
2023-07-27,HOSP_A,AB-,14,4,7,0,2,0.31,23.25,0,0
2023-07-27,HOSP_A,AB-,11,11,7,0,3,0.62,19.1,0,0
2023-07-27,HOSP_A,AB-,15,6,4,0,2,0.53,22.12,0,0
2023-07-28,HOSP_A,AB-,17,5,9,0,5,0.73,22.96,0,0
2023-07-28,HOSP_A,AB-,13,5,6,0,1,0.83,19.62,0,0
2023-07-28,HOSP_A,AB-,12,3,5,0,3,0.55,17.32,0,0
2023-07-29,HOSP_A,AB-,10,12,11,0,4,0.82,19.71,0,1
2023-07-29,HOSP_A,AB-,11,9,6,0,2,0.67,20.15,0,1
2023-07-29,HOSP_A,AB-,14,8,7,0,1,0.41,20.35,0,1
2023-07-30,HOSP_A,AB-,15,0,8,0,4,0.71,20.67,0,1
2023-08-01,HOSP_A,AB-,7,22,19,0,3,0.64,17.72,1,0
2023-08-01,HOSP_A,AB-,10,23,24,0,5,0.62,19.07,1,0
2023-08-01,HOSP_A,AB-,9,12,15,0,3,0.76,17.88,1,0
2023-08-01,HOSP_A,AB-,6,19,18,0,5,0.83,20.71,1,0
2023-08-01,HOSP_A,AB-,7,20,14,0,3,0.63,20.66,1,0
2023-08-02,HOSP_A,AB-,13,23,18,0,5,0.72,16.39,1,0
2023-08-02,HOSP_A,AB-,18,16,15,0,1,0.53,19.31,1,0
2023-08-03,HOSP_A,AB-,19,26,25,0,6,0.86,20.25,1,0
2023-08-03,HOSP_A,AB-,20,12,13,0,2,0.58,19.47,1,0
2023-08-04,HOSP_A,AB-,19,17,17,0,2,0.62,18.92,1,0
2023-08-04,HOSP_A,AB-,19,13,11,0,1,0.79,17.24,1,0
2023-08-04,HOSP_A,AB-,21,8,12,0,1,0.68,20.45,1,0
2023-08-05,HOSP_A,AB-,17,14,17,0,3,0.57,20.07,0,1
2023-08-05,HOSP_A,AB-,14,12,14,0,3,0.38,22.4,0,1
2023-08-06,HOSP_A,AB-,12,8,10,0,2,0.45,19.14,0,1
2023-08-06,HOSP_A,AB-,10,11,9,0,1,0.77,20.62,0,1
2023-08-06,HOSP_A,AB-,12,18,17,0,3,0.43,16.73,0,1
2023-08-06,HOSP_A,AB-,13,13,10,0,0,0.5,17.24,0,1
2023-08-06,HOSP_A,AB-,16,19,24,0,6,0.72,18.9,0,1
2023-08-06,HOSP_A,AB-,11,18,19,0,3,0.78,16.07,0,1
2023-08-07,HOSP_A,AB-,10,6,10,0,2,0.45,17.39,0,0
2023-08-07,HOSP_A,AB-,6,3,6,0,1,0.49,21.64,0,0
2023-08-07,HOSP_A,AB-,3,15,16,0,6,0.77,16.18,0,0
2023-08-07,HOSP_A,AB-,2,14,10,0,1,0.68,16.91,0,0
2023-08-08,HOSP_A,AB-,6,7,7,0,2,0.37,16.57,0,0
2023-08-08,HOSP_A,AB-,6,8,11,0,1,0.46,14.76,0,0
2023-08-09,HOSP_A,AB-,3,12,9,0,1,0.63,17.64,0,0
2023-08-09,HOSP_A,AB-,6,15,18,0,6,0.81,15.15,0,0
2023-08-10,HOSP_A,AB-,3,11,12,0,2,0.61,16.75,0,0
2023-08-10,HOSP_A,AB-,2,10,12,0,4,0.46,18.67,0,0
2023-08-11,HOSP_A,AB-,0,11,11,0,2,0.35,22.49,0,0
2023-08-11,HOSP_A,AB-,0,19,19,0,7,0.84,20.34,0,0
2023-08-11,HOSP_A,AB-,0,12,9,0,2,0.4,18.81,0,0
2023-08-11,HOSP_A,AB-,3,11,14,0,3,0.61,24.68,0,0
2023-08-11,HOSP_A,AB-,0,14,14,0,6,0.87,20.61,0,0
2023-08-12,HOSP_A,AB-,0,9,9,0,3,0.72,19.01,0,1
2023-08-12,HOSP_A,AB-,0,7,7,0,1,0.52,22.47,0,1
2023-08-12,HOSP_A,AB-,0,6,6,0,1,0.55,18.32,0,1
2023-08-13,HOSP_A,AB-,0,16,15,0,2,0.68,20.9,0,1
2023-08-13,HOSP_A,AB-,1,17,17,0,3,0.38,18.93,0,1
2023-08-13,HOSP_A,AB-,1,7,8,0,1,0.36,18.1,0,1
2023-08-13,HOSP_A,AB-,0,18,18,0,5,0.87,18.23,0,1
2023-08-13,HOSP_A,AB-,0,17,12,0,1,0.74,18.2,0,1
2023-08-13,HOSP_A,AB-,5,8,10,0,2,0.86,19.54,0,1
2023-08-14,HOSP_A,AB-,3,7,9,0,1,0.46,18.35,0,0
2023-08-15,HOSP_A,AB-,1,8,9,0,3,0.42,18.77,0,0
2023-08-16,HOSP_A,AB-,0,15,12,0,4,0.69,19.37,0,0
2023-08-17,HOSP_A,AB-,3,13,15,0,4,0.58,20.45,0,0
2023-08-17,HOSP_A,AB-,1,7,8,0,1,0.39,15.68,0,0
2023-08-17,HOSP_A,AB-,0,21,18,0,6,0.88,18.55,0,0
2023-08-17,HOSP_A,AB-,3,6,8,0,0,0.41,17.57,0,0
2023-08-18,HOSP_A,AB-,1,16,17,0,7,0.86,17.15,0,0
2023-08-19,HOSP_A,AB-,0,14,14,0,2,0.56,14.08,0,1
2023-08-19,HOSP_A,AB-,0,14,11,0,1,0.84,17.84,0,1
2023-08-19,HOSP_A,AB-,3,18,19,0,3,0.64,17.04,0,1
2023-08-19,HOSP_A,AB-,2,17,16,0,2,0.6,20.64,0,1
2023-08-20,HOSP_A,AB-,3,7,10,0,5,0.63,17.4,0,1
2023-08-20,HOSP_A,AB-,0,14,14,0,6,0.83,17.86,0,1
2023-08-21,HOSP_A,AB-,0,22,17,0,4,0.54,17.61,0,0
2023-08-21,HOSP_A,AB-,5,12,14,0,3,0.73,18.3,0,0
2023-08-21,HOSP_A,AB-,3,6,9,0,2,0.52,18.53,0,0
2023-08-22,HOSP_A,AB-,0,12,11,0,3,0.64,16.15,0,0
2023-08-22,HOSP_A,AB-,1,9,6,0,1,0.88,15.33,0,0
2023-08-22,HOSP_A,AB-,4,3,4,0,0,0.34,20.19,0,0
2023-08-23,HOSP_A,AB-,3,13,14,0,4,0.47,15.36,0,0
2023-08-23,HOSP_A,AB-,2,8,6,0,1,0.62,18.98,0,0
2023-08-23,HOSP_A,AB-,4,5,7,0,2,0.77,14.61,0,0
2023-08-24,HOSP_A,AB-,2,12,8,0,1,0.74,17.18,0,0
2023-08-25,HOSP_A,AB-,6,7,9,0,1,0.38,15.73,0,0
2023-08-25,HOSP_A,AB-,4,3,6,0,1,0.54,16.57,0,0
2023-08-27,HOSP_A,AB-,1,15,12,0,1,0.74,16.15,0,1
2023-08-27,HOSP_A,AB-,4,15,14,0,2,0.39,18.13,0,1
2023-08-27,HOSP_A,AB-,5,21,18,0,6,0.76,14.74,0,1
2023-08-28,HOSP_A,AB-,8,8,10,0,4,0.86,17.87,0,0
2023-08-29,HOSP_A,AB-,6,19,14,0,3,0.65,13.98,0,0
2023-08-30,HOSP_A,AB-,11,8,9,0,2,0.81,15.82,0,0
2023-08-30,HOSP_A,AB-,10,13,9,0,3,0.76,11.4,0,0
2023-08-30,HOSP_A,AB-,14,10,12,0,4,0.58,20.33,0,0
2023-08-30,HOSP_A,AB-,12,14,15,0,3,0.53,13.95,0,0
2023-08-31,HOSP_A,AB-,11,11,11,0,1,0.45,19.49,0,0
2023-08-31,HOSP_A,AB-,11,13,11,0,2,0.53,13.62,0,0
2023-08-31,HOSP_A,AB-,13,7,5,0,1,0.85,17.34,0,0
2023-08-31,HOSP_A,AB-,15,13,16,0,4,0.64,11.32,0,0
2023-09-01,HOSP_A,AB-,12,11,8,0,6,0.8,16.45,0,0
2023-09-01,HOSP_A,AB-,15,5,2,0,0,0.31,15.62,0,0
2023-09-01,HOSP_A,AB-,18,13,7,0,2,0.57,13.83,0,0
2023-09-01,HOSP_A,AB-,24,13,8,0,5,0.78,15.91,0,0
2023-09-02,HOSP_A,AB-,29,10,9,0,2,0.31,12.89,0,1
2023-09-03,HOSP_A,AB-,30,9,8,0,2,0.58,16.76,0,1
2023-09-03,HOSP_A,AB-,31,8,8,0,3,0.7,15.67,0,1
